review_id,username,review_text,rating,date,app_version,thumbs_up,platform,text_clean,sentiment,word_count,aspek_rasa,aspek_harga,aspek_aplikasi,aspek_pelayanan,aspek_kecepatan,aspek_stok,aspek_pengiriman,aspek_pesanan,aspek_umum
b99d1872-ef72-4654-8400-cc6383b1c8e7,Iin Ina,aplikasinya ga ribet untuk order. mantap bngt..,5,2026-05-31 11:46:55,126.05.21,0,playstore,aplikasi ga ribet pesan mantap bngt,positive,6,1,0,1,0,0,0,0,0,0
d4c1617b-8487-4769-b22c-13147c045e20,Pepen Rahmat,mantap,5,2026-05-31 11:21:08,126.05.21,0,playstore,mantap,positive,1,0,0,0,0,0,0,0,0,1
2bebb39f-a1da-40cc-8c5e-d146bd725e19,Ria Ekawati (Ceu Ria),Tempatnya enak buat nongkrong bar ng temen/keluarga,5,2026-05-31 04:17:34,126.05.21,0,playstore,tempat enak nongkrong bar ng temenkeluarga,positive,6,1,0,1,0,0,0,0,0,0
d595493e-b2c1-4c0a-9a4d-d1b884da66ad,Moch. Rizqy,ngebantu banget dan pelayanan cepat,5,2026-05-30 22:37:57,126.05.21,0,playstore,ngebantu banget layan cepat,positive,4,0,0,0,0,1,0,0,0,0
8d08cc18-c5a4-4be7-87be-eba0c950e880,Muriyanti,"Ih serius sangat delicious,My favorit brown sugar♥️",5,2026-05-30 19:20:36,126.05.21,0,playstore,ih serius deliciousmy favorit brown sugar,positive,6,0,0,0,0,0,0,0,0,1
52cd628e-de4c-4d53-af36-ebd495883adc,Fahmi Aldrich,telalu sering maintainance,1,2026-05-30 16:20:19,126.05.21,0,playstore,talu maintainance,negative,2,0,0,0,0,0,0,0,0,1
ea053025-664b-4aef-a579-74bfd1d8abe9,shafira lyana,pelayanannya cepat ramah dan kopinya enak.. aplikasinya juga banyak promo,5,2026-05-30 15:46:44,126.05.21,0,playstore,layan cepat ramah kopi enak aplikasi promo,positive,7,1,1,1,1,1,0,0,0,0
84f64e32-b512-49cd-a17e-5b23dced8456,Rizko Maulana,enakkk,5,2026-05-30 14:30:03,126.05.21,0,playstore,enakkk,positive,1,1,0,0,0,0,0,0,0,0
96743458-3c36-4f9f-b8c9-fa509aad448a,Dedeh Yuniasari,ENAK,5,2026-05-30 14:12:47,126.05.21,0,playstore,enak,positive,1,1,0,0,0,0,0,0,0,0
6aea1981-ae85-44f0-ba78-b3e168c60951,Emmi Emmi,mamtap the best,5,2026-05-30 14:09:41,126.05.21,0,playstore,mamtap best,positive,2,1,0,0,0,0,0,0,0,0
833e6f9b-1475-4245-b61b-cd0c9fdfa8b6,Khairina Nurramadhani,enak,5,2026-05-30 12:39:13,126.05.21,0,playstore,enak,positive,1,1,0,0,0,0,0,0,0,0
e17b2cd7-9e1d-4a79-a39d-71c5573d26a7,Jendri Sunandar Saragih SE MSi Ak,mantap,5,2026-05-30 09:22:57,126.05.21,0,playstore,mantap,positive,1,0,0,0,0,0,0,0,0,1
f42beea5-9e4a-4784-8032-5e14b92f2cf7,Ivan Putra,"Harga terjangkau, rasa top dan puas banget sama pelayanannya",5,2026-05-30 00:38:54,126.05.21,0,playstore,harga jangkau top puas banget layan,positive,6,0,1,0,0,0,0,0,0,0
60edcae7-bd71-43bf-b529-e0f326e6ebc5,Tikno 84,is ok,5,2026-05-29 23:33:50,126.05.21,0,playstore,is ok,positive,2,0,0,0,0,0,0,0,0,1
8d816a8e-4217-4a2b-a4a3-0a514a9dfe50,Sri Widodo,tempat dan menu nya enak enak,5,2026-05-29 23:22:24,126.05.21,0,playstore,menu nya enak enak,positive,4,1,0,0,0,0,1,0,0,0
995504d4-930b-43f6-b676-eb5614dab8c0,Zia Eka Putri,aplikasinya mantap,5,2026-05-29 22:25:57,126.05.21,0,playstore,aplikasi mantap,positive,2,0,0,1,0,0,0,0,0,0
f318c065-60cc-4808-9e34-2a1e87a5a241,Unayah Unayah,"candu sih, pelayanannya juga ok",5,2026-05-29 21:52:31,126.05.21,0,playstore,candu sih layan ok,positive,4,0,0,0,0,0,0,0,0,1
741ac2c6-8990-4988-96fe-4c6ef24594fc,Zakki Abdurrosyid,top,5,2026-05-29 21:24:43,126.05.21,0,playstore,top,positive,1,0,0,0,0,0,0,0,0,1
609bad09-634d-4737-a1c5-0363885c4cc7,Noviandi Aan,Banyak Promo,5,2026-05-29 20:33:46,126.05.21,0,playstore,promo,positive,1,0,1,0,0,0,0,0,0,0
2477c4fe-b158-4721-aa6e-70b232795032,Roy Hayaat,tolong dong kalo kalian memang punya manajemen sendiri sekalian sj bikin kurir sendiri.sy sebagai driver grab keberatan masa orderan food lu lempar ke grqb sebagai express.cb kalian pikir kita kerja pakai waktu yg namanya expres kita datang langsung bw ei ambil trs jalan.ni ga expresss ko harus nunggu 1 sampqi 2 jam.usaha boleh sj tp jangan merugikan orng dong,1,2026-05-29 20:23:44,126.05.21,0,playstore,memang manajemen bikin kurir sendirisy driver grab berat order food lempar grqb expresscb pikir kerja pakai nama expres bawa ei ambil jalanni ga expresss ko nunggu sampqi jamusaha rugi orng,negative,30,1,0,1,0,1,0,1,0,0
ba5c675e-4cab-4941-9592-e2a72a603586,dian astuti,suka sama rasanya,5,2026-05-29 20:05:02,126.05.21,0,playstore,suka,positive,1,0,0,0,0,0,0,0,0,1
04290055-479b-40a6-afcc-56f53e945b9c,Irma Suryani,1 kata its perfect endulita syalala pokoknya ☺☺,5,2026-05-29 16:41:02,126.04.23,0,playstore,its perfect endulita syalala pokok,positive,5,0,0,0,0,0,0,0,0,1
104aefc1-1afe-431a-9af2-9c0c0b616a7b,Egi Primadi,aplikasi bagus,5,2026-05-29 15:04:20,126.05.21,0,playstore,aplikasi bagus,positive,2,0,0,1,0,0,0,0,0,0
383ff50f-8ae9-45a2-8ff3-787f69d1256c,Enny Pakpahan,mantap,5,2026-05-29 14:59:09,126.05.21,0,playstore,mantap,positive,1,0,0,0,0,0,0,0,0,1
5c5c5b02-4351-4c1f-b6a5-8490e9000f2a,Wanda Alya Nugraha,"mantap , order by app dapet disc. nunggu nya ga lama",5,2026-05-29 14:13:50,126.04.23,0,playstore,mantap pesan by app disc nunggu nya ga,positive,8,1,0,1,0,1,0,0,0,0
a15084c7-dad5-4132-87d8-5ea45a11b3d5,Arum nanda utami,mantap,5,2026-05-29 12:41:48,,0,playstore,mantap,positive,1,0,0,0,0,0,0,0,0,1
3727e2cb-30d7-4273-b83f-e10f925859ae,Rizqia Sacharina,Aplikasi mudah dan responsif,5,2026-05-29 09:41:46,126.03.26,0,playstore,aplikasi mudah responsif,positive,3,1,0,1,1,0,0,0,0,0
abb43997-116e-41b9-a13a-eb5a9542a92a,ayuni arfah,semoga lebih bnyk lagi ya ka promonya,5,2026-05-29 08:35:08,126.05.21,0,playstore,moga iya kakak promonya,positive,4,0,1,0,0,0,0,0,0,0
e8dde3be-7097-40ba-9292-8c7952b3bf73,Hendianto Priastomo,Mantap pokoknya,5,2026-05-29 08:30:58,126.05.21,0,playstore,mantap pokok,positive,2,0,0,0,0,0,0,0,0,1
c3a63476-1a25-419a-aa6f-0637a494e488,Mohammad Ardiansyah,keren,5,2026-05-29 03:43:45,,0,playstore,keren,positive,1,0,0,0,0,0,0,0,0,1
720993e5-8f17-4d8d-87d6-a4578775353b,Tatang Apandi,mudah dan cepat,5,2026-05-28 23:58:58,126.05.21,0,playstore,mudah cepat,positive,2,0,0,0,0,1,0,0,0,0
395e93ad-44a2-4df0-847d-577e74498222,Muhammad Azka Miksalmina,"aplikasi bobrokkk pesen delivery malah ilang mana ngechat dicust ga tanggung jawab banget Malah gue yg suruh nyariin tu kopi dimana ,drivernya tolol gabisa dihubungin gue yg suruh repot tolol bgt hapus aja aplikasi lu bobrok bgt",1,2026-05-28 23:06:52,,0,playstore,aplikasi bobrokkk sen delivery hilang ngechat dicust ga tanggung jawab banget suruh tu kopi drivernya tolol tidak bisa dihubungin suruh repot tolol banget hapus aplikasi bobrok banget,negative,27,1,0,1,0,0,0,1,0,0
8a7957f5-e34b-478d-be77-257018a8e9f3,wlnangrn,"best banget, kalo mager ke outlet tinggal deliv ajaaa memudahkan bngt",5,2026-05-28 23:06:13,126.05.21,0,playstore,best banget mager outlet deliv ajaaa mudah bngt,positive,8,1,0,0,0,0,1,0,0,0
2904f3f0-77a6-4dc1-8370-0dcf517c91b2,Amanda Thelora,mudah pengunaan dan mudah dalam pembayaran. banyak promo juga,5,2026-05-28 22:55:42,126.05.21,0,playstore,mudah pengunaan mudah dalam bayar promo,positive,6,0,1,0,0,0,0,0,0,0
2beb3ef6-22b0-4e32-bd60-ac0f72e0f2c4,Hasyim Adnan,suka aja dengan rasa² kopi nya,5,2026-05-28 21:37:27,126.05.21,0,playstore,suka kopi nya,positive,3,1,0,0,0,0,0,0,0,0
ef2fbb8c-4396-42df-8172-911decad0e7d,Yuni Fitriani,kopi kenangan mantan salah satu kopi favorit aku apalagi tempat nya deket dr rmh aku dan byk promo nya,5,2026-05-28 20:16:50,126.05.21,0,playstore,kopi kenang salah kopi favorit nya deket dr rumah promo nya,positive,11,1,1,0,0,0,0,0,1,0
20f248bc-5dcd-4fc1-ab86-5b8332391293,Nayla salma Salsabilla,mantep dh pokoknya,5,2026-05-28 19:59:57,126.05.21,0,playstore,mantap dh pokok,positive,3,0,0,0,0,0,0,0,0,1
d460ef12-ef44-4ca2-b5e4-f6add70f7c6b,Han'S,mantappp pokoknya,5,2026-05-28 19:05:25,126.05.21,0,playstore,mantappp pokok,positive,2,0,0,1,0,0,0,0,0,0
b3c83387-eecb-42b6-8be6-bebfb8bfa514,Ririn Suminarsih,Tempat nongkrong asik. Kopinya enak. Tapi yg tmpt nyantai bagian luar klo siang terasa panas.,5,2026-05-28 18:25:13,126.05.21,0,playstore,nongkrong asik kopi enak nyantai bagi siang panas,positive,8,1,0,0,0,0,0,0,0,0
c23aefc8-e726-4b23-953a-d13776d528c9,Maulanaerick _Ishaq,mantap laaahh,5,2026-05-28 18:06:09,126.05.21,0,playstore,mantap laaahh,positive,2,0,0,0,0,0,0,0,0,1
198e5c58-b257-44ef-8eef-82188e8c9c1f,Rizka Amelia,mantap pokok nya,5,2026-05-28 17:35:52,126.05.21,0,playstore,mantap pokok nya,positive,3,0,0,0,0,0,0,0,0,1
39af875d-8bad-4c1b-9a66-fe4ff3b12314,heni haryati,good,5,2026-05-28 17:07:53,,0,playstore,good,positive,1,0,0,0,0,0,0,0,0,1
d22c1dbe-0304-4eb9-b98d-1e2ad496c811,Lala Tafsir,kopinya enak,5,2026-05-28 16:37:36,126.05.21,0,playstore,kopi enak,positive,2,1,0,0,0,0,0,0,0,0
6ced68b9-650c-4b40-8458-a9fa10f20591,Augy Wardha Maulana,"Aplikasinya cukup membantu untuk order minuman dengan praktis 😄 Promo dan voucher-nya juga lumayan menarik untuk pelanggan rutin. Pilihan menu banyak, proses pemesanannya mudah, dan tersedia lokasi-lokasi Kopi Kenangan yang memudahkan cari outlet terdekat. Cocok buat pecinta kopi yang sering beli Kopi Kenangan 👍",5,2026-05-28 15:49:58,126.05.21,3,playstore,aplikasi pesan minum praktis promo vouchernya lumayan tarik langgan rutin pilih menu proses mesan mudah sedia lokasilokasi kopi kenang mudah cari outlet dekat cocok cinta kopi beli kopi kenang,positive,29,1,1,1,0,0,1,0,0,0
46609789-0bb0-44b6-81a0-6b2bb1751642,Roy Tegar Raditya,mantab banyak diskonan,5,2026-05-28 14:50:55,,0,playstore,mantab diskon,positive,2,0,1,0,0,0,0,0,0,0
457f1f24-8dde-43f8-8942-efe969bcb92f,Ayuni Rosmayanti,Aplikasi kopi kenangan memudahkan kita untuk memesan kopi ❤❤❤❤,5,2026-05-28 12:55:53,126.05.21,0,playstore,aplikasi kopi kenang mudah mes kopi,positive,6,1,0,1,0,0,0,0,0,0
d8bfe482-1d73-4a54-a32f-661635ff76c1,Mansur Hasanudin,Banyk promo,5,2026-05-28 09:52:53,,0,playstore,banyk promo,positive,2,0,1,0,0,0,0,0,0,0
25fd4167-ffb8-4502-87fb-708395a3513d,Discky Soedibyo,keren,5,2026-05-28 03:15:48,126.05.21,0,playstore,keren,positive,1,0,0,0,0,0,0,0,0,1
8b1c0f1a-2f78-4a59-a036-6a70eb4fb230,dechy ruchy,mantap enakn,5,2026-05-27 22:44:10,126.05.21,0,playstore,mantap enakn,positive,2,1,0,0,0,0,0,0,0,0
38204f7f-525b-47f9-b97f-4c1b615c2602,I Gede Eka Yudiasa,mudah digunakan. kekurangannya belanja tiktok tidak bisa muncul Kris di aplikasi,5,2026-05-27 22:08:34,126.05.21,0,playstore,mudah guna kurang belanja tiktok muncul kris aplikasi,positive,8,0,0,1,0,0,0,0,1,0
03a299dd-c4f3-46cd-8adb-cf980fbe6b8d,babal aldi,"tolong kembalikan login melalu sms, karna tidak semua orang nomornya terhubung dengan whatsapp",2,2026-05-27 21:26:57,126.05.21,0,playstore,kembali masuk lalu sms nomor hubung whatsapp,negative,7,0,0,1,0,0,0,0,0,0
2b91adc0-d31d-49aa-80bd-1556684fea33,Sari Suryani,mantap banget kopinya,5,2026-05-27 20:54:20,126.05.21,0,playstore,mantap banget kopi,positive,3,1,0,0,0,0,0,0,0,0
be23562c-865a-46ea-aadf-35d834d178b6,ALBET ABDI,ok,5,2026-05-27 20:31:46,126.05.21,0,playstore,ok,positive,1,0,0,0,0,0,0,0,0,1
0b05106d-3557-483f-b157-5e259153f020,Msyahril Gunawan,enaken,5,2026-05-27 19:14:45,126.05.21,0,playstore,enaken,positive,1,1,0,0,0,0,0,0,0,0
2a4790bc-d42f-4130-b7e6-56ffe5b7c560,Michaelindho Indho Junquies,coffee rekomended pokoknya..,5,2026-05-27 18:55:19,126.05.21,0,playstore,coffee rekomended pokok,positive,3,0,0,0,0,0,0,0,0,1
9a91cff7-b797-4e19-9bec-1435e6746fbe,Tri Gie,jozzzzz,5,2026-05-27 18:25:39,126.05.21,0,playstore,jozzzzz,positive,1,0,0,0,0,0,0,0,0,1
efced82c-9481-450e-ab1f-23867d8e09fe,Agus Setiawan gembuzz,good,5,2026-05-27 18:06:28,126.05.21,0,playstore,good,positive,1,0,0,0,0,0,0,0,0,1
387e8ea4-7913-4022-9cdb-bf78c692695c,Rinal Bangun,"untuk yg pertama di kab karo ,kabanjahe oke banget ...",5,2026-05-27 17:10:44,126.05.21,0,playstore,kabupaten karo kabanjahe oke banget,positive,5,0,0,0,0,0,0,0,0,1
ecaf05a6-6240-44e7-bc0b-8eec5db8dd61,Maryani,selalu suka cita rasa nya,5,2026-05-27 16:04:58,126.05.21,0,playstore,suka cita nya,positive,3,0,0,0,0,0,0,0,0,1
4c7cfa3e-a8b4-494c-ac3e-809d968d7b26,lia tresna,best,5,2026-05-27 15:59:20,126.05.21,0,playstore,best,positive,1,1,0,0,0,0,0,0,0,0
3cdf4ba7-837b-4e64-9736-4a63165c5392,Reni Nurhaeni,the best!,5,2026-05-27 14:17:43,126.05.21,0,playstore,best,positive,1,1,0,0,0,0,0,0,0,0
249b1973-5aab-4f73-a7d2-ca789f4f2445,christian mardinata,"sangat memudahkan, terutama untuk yang males antri lama",4,2026-05-27 13:58:56,,0,playstore,mudah males antri,positive,3,1,0,0,0,1,0,0,0,0
e2fba134-0a57-4a13-95f7-7b9e732fb7c7,ervina saputri,beli minum kopi kenangan yg di aria putra rasanya pas dan enak 👍👍,5,2026-05-27 13:50:02,126.04.23,0,playstore,beli minum kopi kenang aria putra pas enak,positive,8,1,0,0,0,0,0,0,0,0
3ec1d69f-0b92-4a3f-992b-9f5402c5db18,Salman 3x,the best pokoknya,5,2026-05-27 13:43:56,126.04.23,0,playstore,best pokok,positive,2,1,0,0,0,0,0,0,0,0
e8adb2e5-714d-4f9f-a40f-4a67dcace0c6,afif kul,oke,5,2026-05-27 13:24:09,126.05.21,0,playstore,oke,positive,1,0,0,0,0,0,0,0,0,1
8fb8cd35-94f6-4028-8515-f79f5d320ac8,Hanum Salsabillah,bagus banget,5,2026-05-27 13:14:34,126.05.21,0,playstore,bagus banget,positive,2,0,0,0,0,0,0,0,0,1
306fea2b-35b7-4c1d-b19f-57bdaca5d7c0,Sugi Hartati (Cici / cici sugi),good,5,2026-05-27 11:59:45,126.05.21,0,playstore,good,positive,1,0,0,0,0,0,0,0,0,1
397c0a8f-9019-4fd7-a31f-587bb6c626ad,puspa yunita,kalau pesan dari aplikasi via driver online dan driver onlinenya gk bisa dihubungi pihak mereka gak cancel gk disuruh nunggu terus payah sejam nunggu driver gk bergerak respon cuma suruh tunggu lagi 30 menit.. payah,1,2026-05-27 11:08:35,126.05.21,0,playstore,pesan aplikasi via driver online driver onlinenya hubung gak cancel suruh nunggu payah jam nunggu driver gerak respon suruh tunggu menit payah,negative,22,1,0,1,1,1,0,1,1,0
dfd962ea-6ab5-48f0-ad76-55d825c59d61,cloudy weather,aplikasinya mudah dipakai dan banyak promonya,5,2026-05-27 10:28:55,,0,playstore,aplikasi mudah pakai promonya,positive,4,0,1,1,0,0,0,0,0,0
5f64118f-d04c-4e29-a9e6-a3cf9b833b81,Sendy immanuel,kopi nya mantap 👍,5,2026-05-27 09:51:01,126.04.09,0,playstore,kopi nya mantap,positive,3,1,0,0,0,0,0,0,0,0
64852b16-b7bb-44d9-8c17-b5608d23308b,Farah Moenika,"ok, dan sekarang makin ok",5,2026-05-27 07:31:09,,0,playstore,ok ok,positive,2,0,0,0,0,0,0,0,0,1
54b2ec4c-92c4-4efe-b148-8adaa60c84a8,Febriana Listyorini,bagus,5,2026-05-27 06:51:28,126.04.23,0,playstore,bagus,positive,1,0,0,0,0,0,0,0,0,1
18312499-2ce7-4388-b30f-8635514cbe97,leonardbrayen juniortanamal,ok lah,5,2026-05-27 03:22:39,126.02.26,0,playstore,ok,positive,1,0,0,0,0,0,0,0,0,1
513f0ddf-edfe-44be-a02c-01139b721961,Ghaziya elena Arizka,"cafe ter ambis, isinya org pinter yg suka belajar, jadi termotivasi. kopi nya beragam dan super enak!",5,2026-05-27 01:40:47,126.05.21,0,playstore,cafe ter ambis isi org pinter suka ajar motivasi kopi nya agam super enak,positive,14,1,0,0,0,0,0,0,0,0
4d2a700e-f595-4bba-b3ca-1572bc8799a6,syahmi rizal,Sangat membantu untuk orang-orang yg gk suka nunggu antrian,5,2026-05-26 17:45:58,126.05.21,0,playstore,orangorang suka nunggu antri,positive,4,0,0,0,0,1,0,0,0,0
0e77973d-742e-450b-8158-48daaf3ecb26,Lies Meisaroh,Rasanya enak dan mantap...,5,2026-05-26 15:24:46,126.04.23,0,playstore,enak mantap,positive,2,1,0,0,0,0,0,0,0,0
0a420220-c892-4b77-aab5-477d5b372262,dwi rinie,ok,5,2026-05-26 13:07:30,126.05.21,0,playstore,ok,positive,1,0,0,0,0,0,0,0,0,1
dd982e45-a710-433d-8037-a2ba677aeef4,Rahmah Amelia,jaga kwalitas terbaik,5,2026-05-26 11:34:19,126.05.21,0,playstore,jaga kwalitas baik,positive,3,0,0,0,0,0,0,0,0,1
5eadef66-e0d9-4006-a016-0385f8deb6d3,Aisatul Mutoharoh,"good job sih, tapi sering perbaikan makanya jadi gak bisa pesen lewat aplikasi",4,2026-05-26 11:02:11,126.05.21,0,playstore,good job sih baik gak sen aplikasi,positive,7,0,0,1,0,0,0,0,0,0
b9ff93bd-4297-439e-b3f8-e12d5e45cd0d,Yanuar izzul00,cakepl,5,2026-05-26 08:28:49,,0,playstore,cakepl,positive,1,0,0,0,0,0,0,0,0,1
a5adfa22-1517-468b-b0f5-87541a79d44f,Apri Yadi,pelayanan nya sangat ramah,5,2026-05-25 22:15:34,126.04.23,0,playstore,layan nya ramah,positive,3,0,0,0,1,0,0,0,0,0
68e4c71d-9d89-4725-9651-32f9585a0881,ferdy jayadi,ok,5,2026-05-25 21:30:33,126.05.21,0,playstore,ok,positive,1,0,0,0,0,0,0,0,0,1
4776b77e-77f7-462a-bea5-3bd4df9af57d,Riyanto Aj9,mantap,5,2026-05-25 21:05:15,126.04.23,0,playstore,mantap,positive,1,0,0,0,0,0,0,0,0,1
efca8323-0891-4594-8a4e-4e1b6c8b684e,Rebecca Intan,"spanish latte nya bestttt, rasanya konsisten meskipun di outlet yg beda2 🤩🤩",5,2026-05-25 18:09:09,126.04.09,0,playstore,spanish latte nya bestttt konsisten meski outlet beda,positive,8,1,0,0,0,0,1,0,1,0
3b149035-d729-4481-9d9f-50c2db8980eb,Rosmina Ho,slalu kangen ngopi di kopi kenangan,5,2026-05-25 15:22:28,126.05.21,0,playstore,slalu kangen ngopi kopi kenang,positive,5,1,0,0,0,0,0,0,0,0
03b2a1be-b5a4-40cc-a599-8fb6d4dfc3cc,Michael Setiawan,"sangat puas, kuenya enak",5,2026-05-25 14:54:10,126.05.21,0,playstore,puas kue enak,positive,3,1,0,0,0,0,0,0,0,0
64d4f18c-11ff-4d70-825a-09676826a67f,Nuri Handayani,puas sekali,5,2026-05-25 14:41:25,126.04.09,0,playstore,puas,positive,1,0,0,0,0,0,0,0,0,1
3e5389ab-9c93-4247-8810-deb63a973e98,Mega Utami,selalu banyak promo,5,2026-05-25 14:41:24,126.04.23,0,playstore,promo,positive,1,0,1,0,0,0,0,0,0,0
679ad98d-9b83-4c61-9aaf-5632bf629cc9,Sonna Situmorang,teman dikala ngantuk dikantor dan dijalan,5,2026-05-25 12:17:14,126.05.21,0,playstore,teman kala ngantuk kantor jalan,positive,5,0,0,0,0,0,0,0,0,1
aea1c82d-1187-4f73-87a0-7f5ddaa2f2cd,ulfajabir doank,Rasa kopinya selalu buat kangen ingin beli dan beli lg 🥰,5,2026-05-25 12:03:55,126.04.23,0,playstore,kopi kangen beli beli,positive,4,1,0,0,0,0,0,0,0,0
1642e939-3308-4791-a724-36cc59d89cee,Sheila Yanita,tempat paling enak buat nongki,5,2026-05-25 11:54:32,126.04.23,0,playstore,enak nongki,positive,2,1,0,0,0,0,0,0,0,0
29b3e444-e455-4bba-ab48-a665f11f709c,Rafli Rafli,jos,5,2026-05-25 10:12:54,126.05.21,0,playstore,jos,positive,1,0,0,0,0,0,0,0,0,1
618a5526-ad23-4962-b3a1-831c4e91d770,Sapti Widyastuti,"ramah cepat, kurang luas aja dalamnya, parkiran luas",5,2026-05-25 09:22:41,126.04.23,0,playstore,ramah cepat luas dalam parkir luas,positive,6,0,0,0,1,1,0,0,0,0
d66250c4-8266-475e-bd81-a868637ea63b,Sri Ernawati,Baguuusss,5,2026-05-25 06:36:50,126.05.21,0,playstore,baguuusss,positive,1,0,0,0,0,0,0,0,0,1
1a022113-9500-4962-971d-51c7471eb73d,Ari Hardiansah,favorit,5,2026-05-24 22:22:41,,0,playstore,favorit,positive,1,0,0,0,0,0,0,0,0,1
04fa5c58-a69c-4768-bcb8-76ba3e445b8b,Nathdes1203,ngerasa cepet aja pelayanannya best,5,2026-05-24 20:27:40,126.04.23,0,playstore,ngerasa cepat layan best,positive,4,1,0,0,0,1,0,0,0,0
9a234195-0b65-4ea3-a7fa-e4258f367aa5,Makky Anhari,"masa untuk pengguna baru voucher nya ga bisa dipakai, dengan alasan akun mencurigakan, aneh ngerugiin customer",1,2026-05-24 17:59:24,126.04.23,0,playstore,guna voucher nya ga pakai alas akun curiga aneh ngerugiin customer,negative,11,0,1,0,1,0,0,0,0,0
941569c0-a8d7-4209-b8dd-ec5a9007fd9a,Muhammad nurul fariz,enak murah,5,2026-05-24 14:49:43,,0,playstore,enak murah,positive,2,1,1,0,0,0,0,0,0,0
149970ec-b0a0-4063-83e4-c4efbca45301,Wanda Kurniawati,"Untuk pengiriman delivery sekarang gabisa milih grab/gojek. Saya biasanya selalu pakai gojek, hari ini pesan dapat grab (karena gabisa milih). Jarak rumah saya ke outlet cuma 1,5 km tapi 30 menit sejak saya order, driver nya gak gerak sama sekali. Saya mau ke outlet aja tapi order ini gabisa dicancel",1,2026-05-24 14:14:44,126.04.23,4,playstore,kirim delivery tidak bisa milih grabgojek pakai gojek pesan grab tidak bisa milih jarak rumah outlet menit pesan driver nya gak gerak outlet pesan tidak bisa dicancel,negative,27,1,0,1,0,1,1,1,1,0
807ff8a4-5334-45dc-a987-e25557c338ca,Laras Baru,spanish late less sugar manteppp,4,2026-05-24 13:31:33,126.04.23,0,playstore,spanish late sugar manteppp,positive,4,0,0,0,0,0,0,0,0,1
46dd15a3-2893-4859-af01-ec8ba08b9957,Andhika Dwi putra,"kopi kenangan emang paling the best dah, gua sebagai pelanggan setia kopken ngerasa selalu nyaman sama pelayanan, produk yang ditawarkan, harganya terjangkau lagi.. terutama di cabang ruko karang tengah tks ya 🤭",5,2026-05-24 13:09:15,126.04.23,3,playstore,kopi kenang best deh langgan setia kopi kenang ngerasa nyaman layan produk tawar harga jangkau cabang rumah toko karang terima kasih iya,positive,22,1,1,0,0,0,0,0,0,0
f24862eb-aa8e-4d2a-8fe8-37b5379a20af,Moladi Kusuma,ok,5,2026-05-24 13:00:25,126.04.23,0,playstore,ok,positive,1,0,0,0,0,0,0,0,0,1
ef3b6b74-d66f-486d-abdd-29b8f883f68c,Karlina Karlinalatesiasandra,pokoknya ok banget,5,2026-05-24 12:15:10,126.04.23,0,playstore,pokok ok banget,positive,3,0,0,0,0,0,0,0,0,1
a4f29f59-166c-494f-9932-48189214c1f1,Muh aswar alu,bagus,5,2026-05-24 11:25:58,126.04.23,0,playstore,bagus,positive,1,0,0,0,0,0,0,0,0,1
2fb2c1f9-6100-486a-8135-02b0f7e346c8,Marsyah putri kirani,"the best sii suka banget sm kopken hari"" always kopkennnn, kopken request makanannya ada yg varian pedas ya biar enak smbil ngopi🤭",5,2026-05-24 09:32:47,126.04.23,0,playstore,best sii suka banget sm kopi kenang always kopkennnn kopi kenang request makan varian pedas iya biar enak smbil ngopi,positive,20,1,0,0,0,0,1,0,0,0
dac55531-567d-4b61-ab21-5b8f2104dc23,SULTAN 2,"kopinya enak , pelayannya ramah, tempatnya cukup nyaman",5,2026-05-24 09:07:26,126.04.23,0,playstore,kopi enak layan ramah tempat nyaman,positive,6,1,0,0,1,0,0,0,0,0
0182adba-465b-4057-a1dd-4d873497b7c1,Desviona Puspita,ga ngelag sii jujur,5,2026-05-24 02:05:16,126.04.23,0,playstore,ga lambat sii jujur,positive,4,0,0,0,0,1,0,0,0,0
441c1687-7485-493a-8ef7-8632eb608e6e,Ismu Nanda Innisa,desain aplikasinya keren dan menarik,5,2026-05-23 22:45:09,,0,playstore,desain aplikasi keren tarik,positive,4,1,0,1,0,0,0,0,0,0
2f21e450-30b8-40c7-9f7c-33618824b2bf,incess rafani,rekomodasi banget kopi kenangan pokoknya...best 👍,5,2026-05-23 22:34:41,126.04.23,0,playstore,rekomodasi banget kopi kenang pokoknyabest,positive,5,1,0,0,0,0,0,0,0,0
830b6a51-96cc-4484-a0df-c567c728c655,naysyla putrishafira,bnyk promo,5,2026-05-23 22:25:57,,0,playstore,promo,positive,1,0,1,0,0,0,0,0,0,0
0468309d-3144-4613-929e-5b9168a2dddf,Riyan,aplikasi ny bagus bngt lancar gk sampe 5mnit kopi sudah jadi pelayan nya cepat meski 2 orang yang kerja,5,2026-05-23 22:24:17,126.04.23,0,playstore,aplikasi ny bagus bngt lancar mnit kopi layan nya cepat kerja,positive,11,1,0,1,0,1,0,0,0,0
489aac5e-6b43-4836-bac2-6f70af624138,tommy Darmawan,top pokok nya,5,2026-05-23 21:33:33,126.04.23,0,playstore,top pokok nya,positive,3,0,0,0,0,0,0,0,0,1
3a97778b-53c9-453e-a6fe-2a9283d7dbdd,Oktavia Abriani,ok banget,5,2026-05-23 18:10:57,126.04.23,0,playstore,ok banget,positive,2,0,0,0,0,0,0,0,0,1
9669ff70-7b2f-4e7c-b5fb-45c932bd9b68,Rosita Maryam,banyak promo Dan diskon,5,2026-05-23 17:51:31,126.04.23,0,playstore,promo diskon,positive,2,0,1,0,0,0,0,0,0,0
